latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
6.79600818,2.84536772,209.2160,0.9479,"POLYGON((2.8454359381316 6.79594487193564, 2.84539649868872 6.79611051469906, 2.84531793961686 6.79609182582599, 2.84533654112418 6.79601370092963, 2.84530095511462 6.79600523516302, 2.84532179308122 6.7959177173045, 2.8454359381316 6.79594487193564))",6FR4QRWW+C459
6.83109790,2.91012216,125.0350,0.7072,"POLYGON((2.91019312500444 6.83108665789321, 2.91014471381461 6.83116608533245, 2.91005119303449 6.83110914141575, 2.91009960423293 6.83102971398608, 2.91019312500444 6.83108665789321))",6FR4RWJ6+C2QX
6.79663768,2.85018757,94.0988,0.8812,"POLYGON((2.8502434053051 6.79661075996236, 2.85021047900656 6.79669525424662, 2.85013172020604 6.7966645893189, 2.85016464651595 6.7965800950402, 2.8502434053051 6.79661075996236))",6FR4QVW2+M34C
6.79648873,2.84929121,354.2972,0.9510,"POLYGON((2.84944004997956 6.79647736279992, 2.84941196429418 6.79657644608102, 2.84914236225744 6.79650009139593, 2.84917044799275 6.79640100813131, 2.84944004997956 6.79647736279992))",6FR4QRWX+HPVF
6.83332803,2.91217176,11.5921,0.6522,"POLYGON((2.91218729288124 6.83334341792246, 2.91215411834215 6.8333409470834, 2.91215622869553 6.8333126412972, 2.91218940323251 6.83331511213625, 2.91218729288124 6.83334341792246))",6FR4RWM6+8VM3
6.80158903,2.86034246,110.5767,0.8175,"POLYGON((2.86037322189567 6.80153157818782, 2.86040239836575 6.8016364444092, 2.86036035159695 6.80164813261349, 2.86035205502455 6.80161831302513, 2.860299411584 6.80163294689703, 2.86027853170252 6.80155790025959, 2.86037322189567 6.80153157818782))",6FR4RV26+J4PH
6.78760241,2.83506716,94.3161,0.8899,"POLYGON((2.83510970750124 6.78755721050177, 2.83511551295936 6.78764133207459, 2.83502462632469 6.78764759925559, 2.83501882088228 6.78756347768189, 2.83510970750124 6.78755721050177))",6FR4QRQP+22W2
6.80493852,2.86007617,148.2930,0.9003,"POLYGON((2.86015407390706 6.80493582703809, 2.86008711571988 6.805015659244, 2.85999826416681 6.80494120274335, 2.86006522235772 6.80486137054961, 2.86015407390706 6.80493582703809))",6FR4RV36+X2GF
6.83100527,2.90991619,162.1936,0.7497,"POLYGON((2.90998865115677 6.83096437802715, 2.90993362718205 6.83108659363351, 2.90984372991789 6.83104616063319, 2.90989875391056 6.83092394503719, 2.90998865115677 6.83096437802715))",6FR4RWJ5+CX37
6.82093137,2.88255616,27.7446,0.7687,"POLYGON((2.88258979777479 6.82093572533027, 2.88254557362584 6.82096358895717, 2.88252251026813 6.82092701878273, 2.88256673441498 6.82089915515787, 2.88258979777479 6.82093572533027))",6FR4RVCM+92F9
6.82321194,2.88207106,24.0061,0.7033,"POLYGON((2.88208754506238 6.82324157282304, 2.88205454196454 6.82324156475657, 2.88205455646223 6.8231823154744, 2.8820875595558 6.82318232354091, 2.88208754506238 6.82324157282304))",6FR4RVFJ+7RPF
6.78779631,2.83406005,132.2012,0.9121,"POLYGON((2.83412453874379 6.78775945750811, 2.83408198607597 6.78786724997782, 2.83399555273671 6.78783315714265, 2.83403810542042 6.78772536468072, 2.83412453874379 6.78775945750811))",6FR4QRQM+4J7X
6.82056793,2.88249239,170.7276,0.8976,"POLYGON((2.88257820381187 6.82056307755282, 2.88246810499933 6.82065032951415, 2.88240658470558 6.8205727746198, 2.88251668351123 6.82048552267216, 2.88257820381187 6.82056307755282))",6FR4RVCJ+6XHQ
6.82164921,2.88442206,7.8483,0.6641,"POLYGON((2.8844369608837 6.82163927283304, 2.88443306314389 6.82166332258157, 2.88440716130478 6.82165912871814, 2.88441105904589 6.82163507896984, 2.8844369608837 6.82163927283304))",6FR4RVCM+MQ3W
6.80421316,2.86023448,150.7540,0.7694,"POLYGON((2.86031362981941 6.80421486666918, 2.86024854642413 6.80429103550249, 2.86015533257125 6.80421145865535, 2.86022041596999 6.8041352898345, 2.86031362981941 6.80421486666918))",6FR4RV36+M3QG
6.79919770,2.84984253,176.3255,0.9153,"POLYGON((2.8499273166054 6.79917952935266, 2.84988493604174 6.79927331042208, 2.84975774656804 6.79921588220419, 2.84980012715081 6.79912210114604, 2.8499273166054 6.79917952935266))",6FR4QRXX+MWGX
6.80342638,2.85312824,141.9244,0.9136,"POLYGON((2.85318763412174 6.80337870727348, 2.85318062328616 6.8034816577473, 2.85306885493121 6.80347405315748, 2.85307586579064 6.80337110268578, 2.85318763412174 6.80337870727348))",6FR4RV33+97C2
6.82122783,2.88397243,87.5452,0.7687,"POLYGON((2.88403414264596 6.82123092940543, 2.88399152069958 6.82128657200852, 2.88391072556288 6.82122474286969, 2.88395334751293 6.82116910027363, 2.88403414264596 6.82123092940543))",6FR4RVCM+FHX2
6.80091339,2.85367737,154.6220,0.9019,"POLYGON((2.85375593657622 6.80090178728211, 2.8536848836941 6.80099242320869, 2.85359879273241 6.80092499241096, 2.85366984562011 6.80083435649704, 2.85375593657622 6.80090178728211))",6FR4RV23+9F7G
6.79952836,2.86007162,11.0966,0.7176,"POLYGON((2.86008839693463 6.79951528438895, 2.86008396533614 6.79954567939433, 2.86005484778987 6.79954143774346, 2.86005927939013 6.79951104273838, 2.86008839693463 6.79951528438895))",6FR4QVX6+R283
6.82089542,2.88205203,115.7270,0.8400,"POLYGON((2.88212078634646 6.82089555531418, 2.88204709227212 6.82096395958838, 2.88198327974677 6.82089527836696, 2.88205697381935 6.82082687410233, 2.88212078634646 6.82089555531418))",6FR4RVCJ+9R3W
6.79699101,2.85700654,21.8361,0.6812,"POLYGON((2.85703304488651 6.79700472185031, 2.85699435586552 6.79701824510571, 2.8569800259493 6.79697728352455, 2.85701871496723 6.79696376026993, 2.85703304488651 6.79700472185031))",6FR4QVW4+QRRJ
6.80535879,2.90659258,25.7139,0.8002,"POLYGON((2.9066195893309 6.80534087652881, 2.90660843918082 6.80538704970632, 2.90656557611822 6.80537670816121, 2.90657672627217 6.80533053498478, 2.9066195893309 6.80534087652881))",6FR4RW44+4JW9
6.82020434,2.88216831,214.7707,0.8572,"POLYGON((2.88225580671183 6.82017392886098, 2.88217302794726 6.82030403423316, 2.88208802898753 6.82025000592831, 2.88213114021772 6.82018224700101, 2.88210872447859 6.82016799877155, 2.88214839202712 6.82010565234244, 2.88225580671183 6.82017392886098))",6FR4RVCJ+3VM3
6.79789108,2.85019684,50.1306,0.8211,"POLYGON((2.85024270302452 6.79786419387623, 2.85018457645918 6.79794279542673, 2.85015098394322 6.79791797489943, 2.85020911051139 6.79783937335324, 2.85024270302452 6.79786419387623))",6FR4QVX2+534M
6.79613487,2.84712430,19.6699,0.6953,"POLYGON((2.84714962212474 6.79612220223812, 2.84713796708568 6.79615966266791, 2.84709897063666 6.79614754011207, 2.84711062567841 6.79611007968326, 2.84714962212474 6.79612220223812))",6FR4QRWW+FR59
6.82108516,2.88379314,153.6634,0.8865,"POLYGON((2.88387135502019 6.8210667834324, 2.883791901175 6.82116546091984, 2.88371491958113 6.82110353590526, 2.88379437342828 6.82100485842783, 2.88387135502019 6.8210667834324))",6FR4RVCM+CGMF
6.83298436,2.91042380,23.2340,0.7651,"POLYGON((2.91045175224075 6.83297144807584, 2.91043525245185 6.83301291924229, 2.91039584820994 6.83299725766069, 2.91041234800169 6.83295578649557, 2.91045175224075 6.83297144807584))",6FR4RWM6+55V8
6.80491941,2.90689963,16.4016,0.6962,"POLYGON((2.90692611036124 6.80491720791526, 2.90689320293501 6.80494517917208, 2.90687315933015 6.80492161946985, 2.90690606675655 6.80489364821452, 2.90692611036124 6.80491720791526))",6FR4RW34+XQ6Q
6.80259630,2.85137746,72.9099,0.8731,"POLYGON((2.85141801162219 6.80264109508542, 2.85136460721032 6.8026553243138, 2.85133691980042 6.80255150110043, 2.85139032420147 6.80253727187478, 2.85141801162219 6.80264109508542))",6FR4RV32+2HJR
6.82103494,2.88253937,42.4607,0.8450,"POLYGON((2.88258496887773 6.8210169480727, 2.88252066148139 6.82108023221054, 2.88249376064322 6.82105292267395, 2.88255806803992 6.82098963853904, 2.88258496887773 6.8210169480727))",6FR4RVCM+C277
6.82198068,2.88422404,99.0841,0.7914,"POLYGON((2.88428682899843 6.82196204727296, 2.88422038004985 6.82204603682039, 2.88416125757047 6.82199930676842, 2.88422770652253 6.82191531722936, 2.88428682899843 6.82196204727296))",6FR4RVCM+QMX6
6.82655438,2.89719906,10.8182,0.7264,"POLYGON((2.89721369083337 6.82653932902894, 2.8972136844087 6.82656944333867, 2.89718442262265 6.82656943710113, 2.89718442904926 6.82653932279125, 2.89721369083337 6.82653932902894))",6FR4RVGW+JVG3
6.80199946,2.85227374,40.8700,0.6991,"POLYGON((2.85230602043508 6.80197048644099, 2.85228434516367 6.80204149914361, 2.85224145955208 6.80202842065569, 2.85226313482911 6.80195740795525, 2.85230602043508 6.80197048644099))",6FR4RV22+QWRX
6.83153511,2.91115289,39.4262,0.6711,"POLYGON((2.91119351246415 6.83153740047323, 2.91114090108712 6.83157395272559, 2.91111227866933 6.83153279654994, 2.91116489004386 6.83149624430082, 2.91119351246415 6.83153740047323))",6FR4RWJ6+JF6H
6.82925796,2.90431510,145.1289,0.8690,"POLYGON((2.90439145099993 6.829232060883, 2.90437040091415 6.82931661421524, 2.90423874102577 6.82928386927664, 2.90425979113337 6.82919931595024, 2.90439145099993 6.829232060883))",6FR4RWH3+PP46
6.82966750,2.90092654,865.6844,0.9600,"POLYGON((2.90114926412798 6.82963816547781, 2.90110634269059 6.82980211706605, 2.90070380725828 6.8296968409142, 2.90074672882238 6.82953288936295, 2.90114926412798 6.82963816547781))",6FR4RWH2+V97P
6.83201847,2.91096419,46.7598,0.7718,"POLYGON((2.91100808822292 6.83202351734307, 2.91094965620887 6.83206017871821, 2.91092028901684 6.83201341954624, 2.91097872102733 6.83197675817459, 2.91100808822292 6.83202351734307))",6FR4RWJ6+R94Q
6.80373217,2.90580577,99.7982,0.7963,"POLYGON((2.90583794747765 6.80367518124011, 2.90582137605709 6.80370189159171, 2.90586197198182 6.80372705542409, 2.90581776095385 6.8037983161814, 2.90574676807142 6.80375431045266, 2.90580755052716 6.80365633935111, 2.90583794747765 6.80367518124011))",6FR4RW34+F8V9
6.80415637,2.85894249,94.8308,0.7857,"POLYGON((2.85900435767259 6.80416864660611, 2.85891583186947 6.80421350223655, 2.85888062826568 6.80414408720532, 2.85896915405898 6.80409923158092, 2.85900435767259 6.80416864660611))",6FR4RV35+MH86
6.83424271,2.91166334,145.5243,0.9154,"POLYGON((2.91173619016826 6.83428404067132, 2.91166733949736 6.83432633954705, 2.91159049312214 6.83420138244355, 2.91165934378161 6.83415908357845, 2.91173619016826 6.83428404067132))",6FR4RWM6+MMVJ
6.82055258,2.88459629,138.1575,0.8651,"POLYGON((2.88458471476013 6.82062976730042, 2.8845205482214 6.82057156575595, 2.88460786822418 6.82047538876887, 2.88467203476096 6.82053359030204, 2.88458471476013 6.82062976730042))",6FR4RVCM+6RH2
6.80403373,2.90503834,115.2647,0.7047,"POLYGON((2.90509156932004 6.80399047086165, 2.90507799238776 6.80408968961253, 2.90498510619742 6.80407699051139, 2.90499868314814 6.80397777176327, 2.90509156932004 6.80399047086165))",6FR4RW34+J276
6.80285778,2.85767643,29.0158,0.8309,"POLYGON((2.85770675902353 6.80284156752638, 2.85769155795538 6.80288865145959, 2.85764609740286 6.80287398747712, 2.85766129847491 6.80282690354557, 2.85770675902353 6.80284156752638))",6FR4RV35+43V8
6.80047286,2.85497904,14.3623,0.6760,"POLYGON((2.85500277731451 6.80047822386354, 2.85497005684886 6.80049547008076, 2.85495529959741 6.80046749629329, 2.85498802006167 6.800450250077, 2.85500277731451 6.80047822386354))",6FR4RV23+5XQV
6.79699480,2.85015151,161.6439,0.8749,"POLYGON((2.85023019677714 6.79697347874506, 2.85016210904593 6.79707559775055, 2.85007283491486 6.79701612547962, 2.85014092265621 6.79691400648708, 2.85023019677714 6.79697347874506))",6FR4QVW2+Q3RQ
6.79881228,2.85658332,90.0041,0.9009,"POLYGON((2.85664487730355 6.79880601392821, 2.85660700988552 6.79886941965521, 2.8565217685795 6.79881855564839, 2.85655963600445 6.79875514992815, 2.85664487730355 6.79880601392821))",6FR4QVX4+GJGG
6.80384573,2.88327466,216.2736,0.9272,"POLYGON((2.88337236652833 6.80384683057486, 2.88330968074279 6.80393657501975, 2.88317703873832 6.80384400792146, 2.88323908191113 6.80375518351085, 2.88337236652833 6.80384683057486))",6FR4RV3M+G8JX
6.82062606,2.88282783,15.8505,0.7729,"POLYGON((2.88285331758885 6.82062973377114, 2.8828184865265 6.82065003220793, 2.88280234980242 6.82062236898956, 2.8828371808633 6.82060207055364, 2.88285331758885 6.82062973377114))",6FR4RVCM+7443
6.82201367,2.87854993,42.2694,0.7924,"POLYGON((2.8785852377922 6.82203557886517, 2.87852549714008 6.82204726867428, 2.87851462554451 6.8219917631007, 2.87857436618995 6.82198007329272, 2.8785852377922 6.82203557886517))",6FR4RVCH+RC3G
6.80026294,2.84917939,101.4266,0.9016,"POLYGON((2.84923844956672 6.80023736115255, 2.84920071006172 6.80032364757817, 2.84912033061609 6.80028852233391, 2.8491580701324 6.80020223591464, 2.84923844956672 6.80023736115255))",6FR4RR2X+4M3G
6.82647442,2.89727125,209.2243,0.7739,"POLYGON((2.89734306892785 6.8264007994279, 2.89728800795083 6.82657586953529, 2.89719941626532 6.82654803413624, 2.89725447727131 6.82637296403935, 2.89734306892785 6.8264007994279))",6FR4RVGW+HWJW
6.80087569,2.85470028,11.2864,0.7097,"POLYGON((2.85472134013345 6.80086939561964, 2.85471275111801 6.80089377946635, 2.85467920866792 6.8008819747542, 2.85468779768482 6.80085759090811, 2.85472134013345 6.80086939561964))",6FR4RV23+9V43
6.83493446,2.91211342,86.2151,0.8340,"POLYGON((2.91216725494657 6.83496267218876, 2.91210323215821 6.83499435052219, 2.91205959561829 6.83490624979401, 2.91212361839757 6.83487457146605, 2.91216725494657 6.83496267218876))",6FR4RWM6+XRH8
6.80057719,2.85321024,231.3796,0.8986,"POLYGON((2.85330997974721 6.80057299482436, 2.85318187190239 6.80067286079248, 2.85311050126298 6.80058138675376, 2.85323860909745 6.800481520804, 2.85330997974721 6.80057299482436))",6FR4RV23+67P4
6.80091864,2.85331210,13.5960,0.7044,"POLYGON((2.85332811244493 6.80090086087105, 2.85332529329756 6.80093861284714, 2.8532961220903 6.80093643638054, 2.85329894123996 6.80089868440467, 2.85332811244493 6.80090086087105))",6FR4RV23+987Q
6.79665434,2.85055087,60.7872,0.7997,"POLYGON((2.85059749459208 6.79663679796213, 2.85056544801209 6.79670195450813, 2.85050425116492 6.79667188129099, 2.850536297751 6.7966067247491, 2.85059749459208 6.79663679796213))",6FR4QVW2+M674
6.80433065,2.90807884,125.7710,0.9126,"POLYGON((2.90814827287552 6.80431320895328, 2.90809768279423 6.80439969046842, 2.90800940812065 6.80434809739833, 2.90805999821216 6.80426161589224, 2.90814827287552 6.80431320895328))",6FR4RW35+P6P8
6.80408395,2.90839938,92.5539,0.8652,"POLYGON((2.90845712029239 6.80405926809786, 2.90843990968575 6.80413189906409, 2.90834162949631 6.80410863133139, 2.90835884011669 6.80403600036878, 2.90845712029239 6.80405926809786))",6FR4RW35+J9J9
6.82802074,2.90150807,57.6580,0.8919,"POLYGON((2.90155622702406 6.82800718653667, 2.90153741441277 6.82806125135696, 2.90145991916156 6.82803431250391, 2.90147873178036 6.82798024768674, 2.90155622702406 6.82800718653667))",6FR4RWH2+6J2V
6.79668645,2.85942745,194.2275,0.9137,"POLYGON((2.85950285402485 6.79672324271261, 2.8594281940714 6.79674198363313, 2.85943470583891 6.79676790290601, 2.8593906286442 6.79677896702684, 2.85935504707852 6.79663733899343, 2.85947378419769 6.79660753395883, 2.85950285402485 6.79672324271261))",6FR4QVW5+MQFG
6.80486517,2.90747456,32.9889,0.7687,"POLYGON((2.90751140146847 6.80485721039501, 2.9074701673923 6.80490259256694, 2.90743772117004 6.8048731383644, 2.90747895524662 6.8048277561953, 2.90751140146847 6.80485721039501))",6FR4RW34+WXXJ
6.80299155,2.85945256,19.5816,0.6713,"POLYGON((2.85948086805791 6.80299408415106, 2.85944563908332 6.80301910080214, 2.85942425429711 6.80298901294143, 2.85945948327068 6.80296399629191, 2.85948086805791 6.80299408415106))",6FR4RV35+5QWM
6.79695815,2.85970930,148.7066,0.8583,"POLYGON((2.8597419 6.7968875, 2.85978 6.7969907, 2.8596767 6.7970288, 2.8596386 6.7969256, 2.8597419 6.7968875))",6FR4QVW5+QVP8
6.80099523,2.85689278,125.4288,0.9002,"POLYGON((2.8569433696474 6.80092952526365, 2.85690773989867 6.80107678096811, 2.85684219593165 6.80106093595217, 2.85687782569902 6.80091368025284, 2.8569433696474 6.80092952526365))",6FR4RV24+9QRW
6.82178518,2.88532007,16.8436,0.7107,"POLYGON((2.88534369004506 6.82177374919037, 2.88532959019606 6.82180962008143, 2.88529645678853 6.82179660881748, 2.88531055663961 6.82176073792728, 2.88534369004506 6.82177374919037))",6FR4RVCP+P48C
6.79953261,2.85328417,33.1895,0.8225,"POLYGON((2.85331999850149 6.79952430000734, 2.8532913718414 6.79956866711315, 2.85324834040714 6.79954092641954, 2.85327696706941 6.79949655931628, 2.85331999850149 6.79952430000734))",6FR4QVX3+R876
6.80155252,2.85847430,168.8378,0.8504,"POLYGON((2.85852777208109 6.80148728550889, 2.85852359450873 6.8016209663347, 2.85842082292782 6.80161775749837, 2.85842500052849 6.80148407667385, 2.85852777208109 6.80148728550889))",6FR4RV25+J9H2
6.79749385,2.85483955,194.1135,0.8674,"POLYGON((2.85492641709848 6.79751642831484, 2.85483394912984 6.7975833993018, 2.85475267456021 6.79747127881137, 2.85484514251788 6.79740430783956, 2.85492641709848 6.79751642831484))",6FR4QVW3+XWWQ
6.80506647,2.90755651,22.2948,0.7654,"POLYGON((2.90758567058956 6.80505880899585, 2.90756503177231 6.80509538008588, 2.90752736298875 6.8050741407828, 2.90754800180769 6.80503756969424, 2.90758567058956 6.80505880899585))",6FR4RW45+22FQ
6.80107123,2.85172673,86.7187,0.8753,"POLYGON((2.85177572857693 6.8011062948405, 2.85170392054971 6.80112697714823, 2.8516777386242 6.80103615437667, 2.85174954663872 6.80101547207242, 2.85177572857693 6.8011062948405))",6FR4RV22+CMHV
6.82674364,2.89780363,18.2076,0.7258,"POLYGON((2.89782460750881 6.82672620040935, 2.89781946261967 6.82676583678018, 2.89778266432666 6.82676106498405, 2.89778780921872 6.82672142861364, 2.89782460750881 6.82672620040935))",6FR4RVGX+M4VP
6.82055179,2.88379798,155.4142,0.7753,"POLYGON((2.88387786865208 6.82055396744817, 2.88378534681729 6.82063066906626, 2.88371808246979 6.82054960879776, 2.88381060429934 6.82047290719155, 2.88387786865208 6.82055396744817))",6FR4RVCM+6GF4
6.79701892,2.85024106,80.1678,0.8048,"POLYGON((2.85029596624106 6.79699636875869, 2.85024137068769 6.79707825201657, 2.85018615303887 6.79704146736902, 2.85024074859699 6.79695958411741, 2.85029596624106 6.79699636875869))",6FR4QVW2+R35P
6.82226412,2.87849189,85.5586,0.8605,"POLYGON((2.87855197528227 6.82227996530712, 2.87845172982067 6.82231151553732, 2.87843180409789 6.82224826611151, 2.87853204954805 6.82221671588612, 2.87855197528227 6.82227996530712))",6FR4RVCH+W95G
6.80362344,2.90805620,129.9417,0.8930,"POLYGON((2.90812914672502 6.80362217024881, 2.90806492638446 6.80369583327242, 2.90798326127186 6.80362469978965, 2.90804748161522 6.80355103677666, 2.90812914672502 6.80362217024881))",6FR4RW35+C6VX
6.79572334,2.85804729,39.7882,0.7716,"POLYGON((2.85808808283782 6.79572979459459, 2.85802846718176 6.79576008611579, 2.85800649883384 6.7957168879263, 2.85806611448582 6.79568659640761, 2.85808808283782 6.79572979459459))",6FR4QVW5+76MW
6.83377619,2.91094911,19.7032,0.6940,"POLYGON((2.91097286043502 6.83376068693835, 2.91096289875334 6.83380097616343, 2.91092535584837 6.83379170294038, 2.91093531753334 6.83375141371621, 2.91097286043502 6.83376068693835))",6FR4RWM6+G983
6.82523052,2.88977988,17.0502,0.6501,"POLYGON((2.88979731001321 6.82521017193321, 2.88979513880918 6.8252525465991, 2.88976244967919 6.82525087330323, 2.88976462088666 6.82520849863755, 2.88979731001321 6.82521017193321))",6FR4RVGQ+3WR9
6.80337601,2.88216160,18.1658,0.7458,"POLYGON((2.8821852898628 6.80336264679028, 2.88217538936218 6.80339945480125, 2.88213790063559 6.80338938014158, 2.88214780113918 6.80335257213147, 2.8821852898628 6.80336264679028))",6FR4RV3J+9V32
